word1,word2,is_hypernym
content,unidentified_flying_object,1
entity,periophthalmus,1
style,verbosity,1
natural_depression,lowlands,1
state,habituation,1
bike,ordinary_bicycle,1
physical_object,prickly_poppy,1
taxonomic_group,echinoderm_family,1
unit,conchfish,1
rain_shower,sprinkle,1
animate_thing,babassu,1
physical_object,container_vessel,1
entity,lake_mead,1
knowledge,sternutation,1
state,undertow,1
nutriment,gruel,1
taxonomic_category,genus_laburnum,1
soul,joseph_campbell,1
beast,armored_dinosaur,1
bodily_structure,autonomic_plexus,1
fruit_tree,catalina_cherry,1
vespid,common_wasp,1
guiltiness,bloodguilt,1
nourishment,refection,1
unit,mite,1
ligneous_plant,american_olive,1
unit,tubeless,1
unit,lilian_alicia_marks,1
compliment,adulation,1
unit,watering_can,1
mental_object,nescience,1
whole,small-arm,1
entity,genus_acheta,1
causal_agency,abstracter,1
instrumentality,trophy_case,1
entity,saxicolous_plant,1
group,wine_tasting,1
tracheophyte,platanthera_chlorantha,1
entity,chromatid,1
movement,ecumenical_movement,1
craniate,sea_robin,1
food_product,white_onion_sauce,1
entity,psycho,1
antiviral_agent,dideoxyinosine,1
humour,diethylstilbestrol,1
administrative_division,capital_of_kazakhstan,1
group,coprinus,1
matter,diabeta,1
unit,gun_carriage,1
region,tidal_zone,1
assist,urging,1
terpsichore,soft-shoe,1
causal_agent,aram_khachaturian,1
entity,detention_centre,1
physical_object,cotula_coronopifolia,1
living_thing,agrostis_alba,1
time,ert,1
grouping,sarcorhamphus,1
biological_group,cephalaspida,1
ability,superfund_program,1
place,nerve_center,1
entity,bitterweed,1
meagreness,abstemiousness,1
animate_thing,ostrich_fern,1
written_communication,latin_alphabet,1
taxonomic_category,genus_streptosolen,1
substance,chrysotile,1
device,pepper_mill,1
physical_entity,hypogastric_plexus,1
body_part,anterior_pituitary,1
entity,transformer,1
unit_of_measurement,jiao,1
individual,city_boy,1
deed,use,1
object,the_gambia,1
barbiturate,diethylbarbituric_acid,1
entity,trader,1
entity,dialysis_machine,1
unit,area_unit,1
noesis,faery,1
causal_agency,ottmar_mergenthaler,1
symptom,spondylitis,1
hydrophytic_plant,soft_rush,1
tracheophyte,salvia_leucophylla,1
idler,couch_potato,1
status,barrenness,1
municipality,cleveland,1
entity,bog_rhubarb,1
activity,volumetric_analysis,1
physical_property,luminescence,1
sentiment,decision,1
somebody,sharer,1
whole,washboard,1
ineptitude,idleness,1
intelligence_service,sluzhba_vneshney_razvedki,1
body_process,pairing,1
component,homogenate,1
being,downing,1
someone,married_woman,1
somebody,francis_peyton_rous,1
arthropod_family,termitidae,1
physical_entity,coryphaena_equisetis,1
knowledge,vampirism,1
alcoholic_beverage,gimlet,1
object,french_indochina,1
square_measure,em_quad,1
entity,afrikaner,1
indicant,chronological_record,1
abstract_entity,military_police,1
chief_of_state,franz_josef_i,1
stringybark,thin-leaved_stringybark,1
whole,sultana,1
perissodactyl_mammal,equus_quagga,1
coniferous_tree,canadian_red_pine,1
medicament,encainide,1
place_of_business,drugstore,1
amount,relaxation_time,1
entity,posterior_subcapsular_cataract,1
volume_unit,bath,1
fundamental_quantity,bronze_age,1
institution,investment_firm,1
being,parsons,1
craniate,chub_mackerel,1
entity,ambystoma_talpoideum,1
artefact,rotor_head,1
insert,dickey,1
pea_plant,garden_pea_plant,1
vertebrate,rainbow_fish,1
good,ironing,1
monocot_family,alismataceae,1
abstract_entity,pacific_time,1
isolation,insularity,1
body_structure,basal_vein,1
amount,arrival_time,1
gathering,senate,1
placental,bluetick,1
object,slide_action,1
abstraction,kingdom_fungi,1
physical_object,fish_joint,1
whole,perforation,1
unit,double_knit,1
constituent,cow_pie,1
physical_entity,vegetable_marrow,1
urban_area,sana,1
ordered_series,kelvin_scale,1
politico,proudhon,1
rest,breathing_place,1
person,anthropologist,1
communicator,pynchon,1
wild_sheep,moufflon,1
human_action,monopsony,1
physical_entity,phenelzine,1
performing_artist,tap_dancer,1
enactment,decree_nisi,1
abstraction,genus_iliamna,1
being,shapley,1
event,rubber-necking,1
organism,lion's_beard,1
physical_entity,kolam,1
tracheophyte,krigia,1
abstraction,rearguard,1
physiological_state,genetic_disease,1
whole,george_edward_moore,1
ending,cession,1
genus,panax,1
living_thing,jacques_francois_antoine_ibert,1
scientist,henri_becquerel,1
unit,furnace_room,1
quantity,mantissa,1
dicot_genus,asclepias,1
taxonomic_category,ctenocephalus,1
route,glide_slope,1
state,heterozygosity,1
entity,philippine,1
town,walla_walla,1
entity,bantamweight,1
whole,tympanuchus_cupido,1
organism,smooth_winterberry_holly,1
firing,harassing_fire,1
administrative_district,capital_of_nicaragua,1
entity,geum_triflorum,1
structure,tentorial_sinus,1
cost,cost_overrun,1
human_activity,aircraft_landing,1
imagination,castle_in_spain,1
object,hygrophyte,1
official_document,convertible_security,1
mite,spider_mite,1
creature,maja_squinado,1
taxon,genus_haemoproteus,1
object,manila_hemp,1
animal_order,xenarthra,1
abstraction,epinephelus,1
entity,polling_day,1
physical_object,cryoscope,1
abstraction,adrenergic_agonist_eyedrop,1
eating_away,wash,1
office,rectorship,1
entity,lean,1
contagion,variola_minor,1
mortal,ship-breaker,1
object,republic_of_slovenia,1
plant_life,meadow_lily,1
flora,anthurium_andraeanum,1
building_block,nicotinamide_adenine_dinucleotide,1
unit,mallard,1
animate_being,sand_martin,1
sebaceous_follicle,meibomian_gland,1
vein,portal,1
effort,bioassay,1
group_action,calling_together,1
yr,church_year,1
perception,colour_constancy,1
entity,neb.,1
substance,terbinafine,1
examination,necropsy,1
decrease,equipment_casualty,1
instrumentation,dining_table,1
entity,fillagree,1
human_activity,origination,1
animate_thing,corelli,1
abstract_entity,industrialisation,1
artefact,baby_carriage,1
living_thing,reproductive_cell,1
psychological_feature,simmering,1
causal_agent,flirt,1
alcohol,harvey_wallbanger,1
herbaceous_plant,marsh_cress,1
being,genus_calymmatobacterium,1
relation,financial_loss,1
organism,maranta_arundinaceae,1
entity,short_hundredweight,1
abstract_entity,threshold_level,1
soul,edger,1
physical_entity,elongate_leaf,1
physical_entity,pigment,1
married_woman,sarah,1
entity,sauropoda,1
animal,fish_doctor,1
cause,middlebrow,1
being,virginia_thimbleweed,1
entity,subtropics,1
movement,ulster_defence_association,1
telecom,call_waiting,1
component,lubricating_oil,1
dicot_genus,genus_melicoccus,1
rachis,urochord,1
bond,covalent_bond,1
matter,corn_tash,1
species,australian_lungfish,1
object,acrocarpous_moss,1
cognition,nihilism,1
human_activity,wrongdoing,1
bedclothes,bed_cover,1
abstraction,third_estate,1
writer,hebbel,1
animal_order,eubacteriales,1
stem,halm,1
instrumentality,package,1
being,whistle_blower,1
organisation,roman_church,1
grouping,hyoscyamus,1
psychological_feature,breach_of_promise,1
physical_entity,macrodactylus_subspinosus,1
quality,allusiveness,1
obstructer,splash_guard,1
body_of_water,james_bay,1
debt,loan,1
entity,stenopelmatidae,1
state,disconsolateness,1
being,sleepless_person,1
medicinal_drug,spasmolytic,1
building,summerhouse,1
physical_entity,totalizer,1
unit,atomizer,1
physical_object,tuileries_gardens,1
object,morgue,1
attribute,heathenism,1
animate_thing,iris_xiphioides,1
man,scipio,1
gymnospermous_tree,larix_russica,1
two-dimensional_figure,oval,1
activeness,idle,1
living_thing,gustavus_adolphus,1
oscine_bird,blackburn,1
abstraction,channel_capacity,1
living_thing,speedwell,1
whole,radio_transmitter,1
unit,giles_lytton_strachey,1
instrumentality,or_circuit,1
communication,system_command,1
reptile_genus,genus_micruroides,1
columbiform_bird,ringdove,1
abstract_entity,doh,1
act,stocking,1
rosid_dicot_genus,acrocarpus,1
taxon,hylidae,1
taxon,genus_liparis,1
entity,imaret,1
necrobiosis,programmed_cell_death,1
somebody,lutenist,1
object,vincenzo_bellini,1
human_action,greenmail,1
social_group,ochlocracy,1
being,tanguy,1
drive,meddlesomeness,1
living_thing,ivorybill,1
abstract_entity,threonine,1
grouping,canon_law,1
instrumentality,magnetic_recorder,1
physical_object,backplate,1
action,springboard,1
physical_object,fingal's_cave,1
writer,dorothy_leigh_sayers,1
vascular_plant,cuban_mahogany,1
living_thing,crow_corn,1
entity,razor-billed_auk,1
communication,facial_recognition,1
written_document,plane_ticket,1
ecclesiastical_attire,the_purple,1
abstraction,security_intelligence_review_committee,1
construction,sweatbox,1
whole,way_out,1
metal_money,solidus,1
flowering_plant,broad-leaved_twayblade,1
communication,salt,1
administrative_district,molise,1
living_thing,common_horsetail,1
abstract_entity,ostrya,1
fish_family,ophidiidae,1
abstraction,clavus,1
quantity,grace_period,1
flora,american_white_pine,1
entity,clinocephalism,1
biological_group,dromaius,1
group_action,great_war,1
causal_agent,counterirritant,1
notoriety,reputation,1
being,snail_flower,1
unit,joe-pye_weed,1
activity,rhythm_method_of_birth_control,1
artefact,ski_binding,1
physical_object,pictorial,1
taxonomic_group,arvicola,1
vertebrate,leatherjacket,1
part,roman_nose,1
mental_state,closed_book,1
evildoing,mail_fraud,1
portion,swedish_iron,1
message,name,1
chemical_action,bluing,1
reaction,gulp,1
entity,manduca,1
instrumentality,goa_powder,1
object,hard-skinned_puffball,1
animal,tsine,1
official_document,dividend_warrant,1
creature,seabird,1
whole,king_of_the_germans,1
psychological_feature,stipulation,1
human_activity,massed_fire,1
entity,todidae,1
belief,rugged_individualism,1
organism,clove_pink,1
enquiry,public_opinion_poll,1
entity,enjoyableness,1
abstract_entity,zama,1
causal_agent,ernst_werner_von_siemens,1
council,north_atlantic_council,1
unit,telferage,1
geographical_area,orleanais,1
entity,checkerbloom,1
entity,ordainer,1
abstract_entity,bottled_water,1
superordinate,counsellor,1
entity,phone_card,1
constituent,groundnut_oil,1
vascular_plant,germander_speedwell,1
whole,trench_mortar,1
physical_entity,sir_henry_wood,1
instrumentation,aneroid,1
genus,genus_callimorpha,1
beast,buzzard,1
whole,malebranche,1
supernatural_being,ullr,1
whole,beta_orionis,1
content,pathology,1
human_activity,marching,1
abstract_entity,sexlessness,1
abstraction,dozen,1
physical_entity,arenaviridae,1
abstraction,echinococcosis,1
taxonomic_category,aspergillales,1
physical_object,action_plant,1
physical_process,katamorphism,1
physical_entity,ammonium_carbamate,1
leader,peer_of_the_realm,1
sprite,morgan_le_fay,1
municipality,st._mary_of_bethlehem,1
entity,basidiomycetes,1
unit,mountain_starwort,1
causal_agency,cabdriver,1
attribute,realization,1
attribute,inanity,1
instrumentality,patent_log,1
tool,sledge,1
abstraction,phillipsite,1
military_man,lucius_licinius_luculus,1
entity,family_menyanthaceae,1
man,homo_rhodesiensis,1
quality,characteristic,1
unit,rem,1
plant_life,weeping_love_grass,1
diapsid_reptile,saurischian_dinosaur,1
piece,organelle,1
physical_object,ski_slope,1
negotiator,ford,1
object,aethusa_cynapium,1
covering,hose,1
communication,programing_language,1
center,burn_center,1
grouping,commune,1
figure,stemma,1
physiological_condition,alkaptonuria,1
organism,huguenot,1
entity,communications_satellite,1
compactness,photographic_density,1
cause,racer,1
animate_being,purebred,1
scholar,sir_james_augustus_murray,1
living_thing,anthony_trollope,1
patrician,lydia_kamekeha_paki_liliuokalani,1
artifact,dumb_bomb,1
entity,bonheur,1
entity,ballistic_fingerprinting,1
causal_agent,medicament,1
indicator,gong_buoy,1
debauchee,debaucher,1
communication,legal_brief,1
pol,kruger,1
trait,sobriety,1
social_group,home_office,1
plant,aerides,1
abstraction,megestrol_acetate,1
ill_health,paraplegia,1
individual,loyola,1
abstraction,capriccio,1
vascular_plant,lodgepole,1
tract,bivouac,1
physical_entity,connors,1
entity,full_moon_maple,1
entity,earlap,1
entity,gosainthan,1
earth,dodecanese,1
event,self-punishment,1
occurrent,white_horse,1
entity,genus_sphaerocarpos,1
physical_entity,pinon_pine,1
noesis,law,1
physical_entity,reef_knot,1
sediment,settlings,1
entity,genus_blechnum,1
bravery,valor,1
animal,maggot,1
physical_entity,odds-maker,1
condition,sociopathic_personality,1
abstraction,articulateness,1
vertebrate,babirusa,1
object,stemless_carline_thistle,1
grammatical_category,dative_case,1
catalogue,parts_catalogue,1
plant_life,avens,1
ramp,ski_jump,1
entity,graverobber,1
human_activity,high_treason,1
entity,cosec,1
unit,thyme-leaved_sandwort,1
plane_figure,ellipsoid,1
entity,cheap_money,1
family,anhimidae,1
change,follow-through,1
human_activity,waste_of_money,1
physical_entity,chlamydia,1
grouping,subclass_ophiurida,1
animate_thing,laurelwood,1
spice,piquance,1
entity,simhath_torah,1
attribute,soapiness,1
psychological_feature,porterage,1
artefact,electric_circuit,1
taxonomic_category,family_cercidiphyllaceae,1
physical_entity,galway_bay,1
mortal,george_westinghouse,1
sewing,hemstitch,1
individual,director_of_central_intelligence,1
hatred,misology,1
plant_life,needle-wood,1
communication,techno,1
perfective_tense,future_perfect,1
group,chateura,1
physical_entity,neopolitan,1
taxonomic_group,athyrium,1
ammo,artillery_shell,1
changeability,alterability,1
abstraction,war_party,1
animate_being,comstock_mealybug,1
written_communication,ii_timothy,1
line,serif,1
method,natural_theology,1
print,heliogravure,1
herb,tragopogon_porrifolius,1
causal_agent,smoker,1
natural_phenomenon,photoconductivity,1
idea,nature,1
written_document,agency_security,1
constant,universal_gravitational_constant,1
evidence,raynaud's_sign,1
flowering_plant,sea_poppy,1
mammal,ondatra_zibethica,1
whole,coal_shovel,1
structure,doorframe,1
entity,claustrophobia,1
appearance,desirability,1
concourse,legion,1
entity,haggard,1
entity,man-made_lake,1
structure,vena_colica,1
mammal,jaguarundi,1
mortal,londoner,1
whole,waxwing,1
abstract_entity,acquisition_agreement,1
organic_process,autoregulation,1
grouping,vesicaria,1
accumulation,progressive_tense,1
crystal,gemstone,1
radio_link,walkie-talkie,1
abstract_entity,cladogram,1
information,hairy_tongue,1
movement,tidal_flow,1
organism,deodar_cedar,1
animate_thing,japanese_lawn_grass,1
substance,cyanamide,1
abstraction,dog_racing,1
event,run-in,1
causal_agency,elvis_aron_presley,1
gramineous_plant,bur_grass,1
object,calvatia_gigantea,1
know-how,immunofluorescence,1
family,clethraceae,1
battle,aegadean_isles,1
brute,psittacosaurus,1
cognitive_operation,underrating,1
ligneous_plant,ghost_weed,1
job,tutelage,1
abstract_entity,ignobleness,1
act,speechmaking,1
creativity,rodya_raskolnikov,1
object,homogyne_alpina,1
abstract_entity,robin_goodfellow,1
angiosperm,blue_mountain_tea,1
unit,metric_weight_unit,1
unit,character_printer,1
somesthesis,kinaesthesia,1
school_of_thought,intuitionism,1
entity,sprechstimme,1
plant,eelgrass,1
causal_agent,richard_feynman,1
being,clustered_poppy_mallow,1
soul,degrader,1
abstraction,conventionalisation,1
king,amenhotep_iv,1
genus,genus_neophron,1
beast,mellivora_capensis,1
knowledge,imaginary_being,1
whole,epaulet,1
component_part,garnet,1
organism,white-topped_aster,1
object,gymnast,1
causal_agency,nonmember,1
nutriment,porridge,1
someone,broker-dealer,1
unit,home_plate,1
vehicle,racing_boat,1
causal_agency,blaster,1
bodily_structure,mesenteric_artery,1
artist,vandyke,1
tract,village_green,1
rocket_engineer,von_braun,1
part,nervus_ischiadicus,1
cognition,perusing,1
flora,eucalyptus_regnans,1
entity,american_cress,1
method,experimental_method,1
unit,sir_charles_wheatstone,1
group,littorinidae,1
cause,color-blind_person,1
abstract_entity,family_betulaceae,1
horse-cart,dray,1
abstraction,high_church,1
instrumentality,salad_bar,1
unit,boletus_pulverulentus,1
shaving,splint,1
woman,b-girl,1
organism,skirt,1
being,eschalot,1
magnoliopsid_genus,caesalpinia,1
homicide,battue,1
pisser,wetter,1
unit,foundling_hospital,1
physical_object,hyemoschus_aquaticus,1
abstraction,judicial_admission,1
entity,affectation,1
whole,ball_nettle,1
natural_philosophy,astronautics,1
abstract_entity,nitella,1
physical_entity,life_saver,1
plant,sand_myrtle,1
member,micropenis,1
entity,w._h._hudson,1
physical_object,owens,1
program,applet,1
physical_object,rana_sylvatica,1
propriety,impeccability,1
condition,guiltiness,1
entity,invigorator,1
dominion,vicente_lopez,1
thing,perithelium,1
muskrat,hudson_seal,1
territorial_division,republic_of_slovenia,1
arthropod_family,glossinidae,1
cognitive_content,space_medicine,1
somebody,dallier,1
toxicant,toxin,1
whole,radio_antenna,1
entity,genus_nothosaurus,1
entity,w._h._auden,1
biological_process,karyokinesis,1
chordate,smallmouth,1
whole,stencil,1
beast,mastigoproctus_giganteus,1
cause,sacajawea,1
physical_entity,lake_kivu,1
noesis,sagacity,1
abstraction,foetor,1
quality,disfiguration,1
encephalitis,herpes_simplex_encephalitis,1
whole,larix_russica,1
being,oriental_plane,1
causal_agency,ampicillin,1
geographical_region,pittsfield,1
attribute,hugger-mugger,1
relation,charge_card,1
abstract_entity,genus_persea,1
desire,lecherousness,1
physical_entity,body_part,1
setup,photostat_machine,1
organic_process,light_reflex,1
motion,perpetual_motion,1
